"Year","County Code","County Name","GEOID","Month","Large Farm Unreported (mg)"
2002,67,"FRANKLIN",51067,1,0
2002,67,"FRANKLIN",51067,2,0
2002,67,"FRANKLIN",51067,3,0
2002,67,"FRANKLIN",51067,4,0.605642
2002,67,"FRANKLIN",51067,5,0.730333
2002,67,"FRANKLIN",51067,6,16.138578
2002,67,"FRANKLIN",51067,7,66.157482
2002,67,"FRANKLIN",51067,8,62.434565
2002,67,"FRANKLIN",51067,9,32.081213
2002,67,"FRANKLIN",51067,10,0
2002,67,"FRANKLIN",51067,11,0
2002,67,"FRANKLIN",51067,12,0
2002,37,"CHARLOTTE",51037,1,0
2002,37,"CHARLOTTE",51037,2,0
2002,37,"CHARLOTTE",51037,3,0
2002,37,"CHARLOTTE",51037,4,1.0335
2002,37,"CHARLOTTE",51037,5,3.7365
2002,37,"CHARLOTTE",51037,6,12.5769
2002,37,"CHARLOTTE",51037,7,24.4542
2002,37,"CHARLOTTE",51037,8,25.1061
2002,37,"CHARLOTTE",51037,9,20.3202
2002,37,"CHARLOTTE",51037,10,21.3696
2002,37,"CHARLOTTE",51037,11,46.7619
2002,37,"CHARLOTTE",51037,12,3.6411
2002,99,"KING GEORGE",51099,1,0.77007
2002,99,"KING GEORGE",51099,2,1.001091
2002,99,"KING GEORGE",51099,3,1.452132
2002,99,"KING GEORGE",51099,4,1.463133
2002,99,"KING GEORGE",51099,5,2.42022
2002,99,"KING GEORGE",51099,6,13.784253
2002,99,"KING GEORGE",51099,7,34.257114
2002,99,"KING GEORGE",51099,8,33.608055
2002,99,"KING GEORGE",51099,9,17.788617
2002,99,"KING GEORGE",51099,10,2.233203
2002,99,"KING GEORGE",51099,11,0.616056
2002,99,"KING GEORGE",51099,12,0.627057
2002,25,"BRUNSWICK",51025,1,0
2002,25,"BRUNSWICK",51025,2,0
2002,25,"BRUNSWICK",51025,3,0
2002,25,"BRUNSWICK",51025,4,0
2002,25,"BRUNSWICK",51025,5,0
2002,25,"BRUNSWICK",51025,6,40.724514
2002,25,"BRUNSWICK",51025,7,288.495486
2002,25,"BRUNSWICK",51025,8,0
2002,25,"BRUNSWICK",51025,9,0
2002,25,"BRUNSWICK",51025,10,0
2002,25,"BRUNSWICK",51025,11,0
2002,25,"BRUNSWICK",51025,12,0
2002,161,"ROANOKE",51161,1,0
2002,161,"ROANOKE",51161,2,0
2002,161,"ROANOKE",51161,3,0
2002,161,"ROANOKE",51161,4,0
2002,161,"ROANOKE",51161,5,0
2002,161,"ROANOKE",51161,6,0
2002,161,"ROANOKE",51161,7,0
2002,161,"ROANOKE",51161,8,0
2002,161,"ROANOKE",51161,9,0
2002,161,"ROANOKE",51161,10,0
2002,161,"ROANOKE",51161,11,0
2002,161,"ROANOKE",51161,12,0
2002,36,"CHARLES CITY",51036,1,0.074088
2002,36,"CHARLES CITY",51036,2,0
2002,36,"CHARLES CITY",51036,3,0.074088
2002,36,"CHARLES CITY",51036,4,3.648834
2002,36,"CHARLES CITY",51036,5,9.779616
2002,36,"CHARLES CITY",51036,6,46.545786
2002,36,"CHARLES CITY",51036,7,68.216526
2002,36,"CHARLES CITY",51036,8,46.082736
2002,36,"CHARLES CITY",51036,9,10.390842
2002,36,"CHARLES CITY",51036,10,0.407484
2002,36,"CHARLES CITY",51036,11,0
2002,36,"CHARLES CITY",51036,12,0
2002,550,"CHESAPEAKE CITY",51550,1,0.223564
2002,550,"CHESAPEAKE CITY",51550,2,0.45729
2002,550,"CHESAPEAKE CITY",51550,3,1.605596
2002,550,"CHESAPEAKE CITY",51550,4,4.735492
2002,550,"CHESAPEAKE CITY",51550,5,6.584976
2002,550,"CHESAPEAKE CITY",51550,6,10.375402
2002,550,"CHESAPEAKE CITY",51550,7,7.697715
2002,550,"CHESAPEAKE CITY",51550,8,5.766935
2002,550,"CHESAPEAKE CITY",51550,9,5.914284
2002,550,"CHESAPEAKE CITY",51550,10,2.479528
2002,550,"CHESAPEAKE CITY",51550,11,1.895213
2002,550,"CHESAPEAKE CITY",51550,12,3.068924
2002,73,"GLOUCESTER",51073,1,0
2002,73,"GLOUCESTER",51073,2,0
2002,73,"GLOUCESTER",51073,3,0
2002,73,"GLOUCESTER",51073,4,0
2002,73,"GLOUCESTER",51073,5,0.29
2002,73,"GLOUCESTER",51073,6,0.29
2002,73,"GLOUCESTER",51073,7,0.58
2002,73,"GLOUCESTER",51073,8,0
2002,73,"GLOUCESTER",51073,9,0
2002,73,"GLOUCESTER",51073,10,0
2002,73,"GLOUCESTER",51073,11,0
2002,73,"GLOUCESTER",51073,12,0
2002,47,"CULPEPER",51047,1,0.705458
2002,47,"CULPEPER",51047,2,0.853112
2002,47,"CULPEPER",51047,3,4.068688
2002,47,"CULPEPER",51047,4,3.986658
2002,47,"CULPEPER",51047,5,13.813852
2002,47,"CULPEPER",51047,6,29.12065
2002,47,"CULPEPER",51047,7,42.918096
2002,47,"CULPEPER",51047,8,38.5541
2002,47,"CULPEPER",51047,9,19.129396
2002,47,"CULPEPER",51047,10,9.400638
2002,47,"CULPEPER",51047,11,0.8203
2002,47,"CULPEPER",51047,12,0.705458
2002,193,"WESTMORELAND",51193,1,1.4991597
2002,193,"WESTMORELAND",51193,2,1.0348182
2002,193,"WESTMORELAND",51193,3,2.9717856
2002,193,"WESTMORELAND",51193,4,9.0480258
2002,193,"WESTMORELAND",51193,5,13.8506436
2002,193,"WESTMORELAND",51193,6,21.7842498
2002,193,"WESTMORELAND",51193,7,26.3745972
2002,193,"WESTMORELAND",51193,8,23.5354806
2002,193,"WESTMORELAND",51193,9,16.3580877
2002,193,"WESTMORELAND",51193,10,9.9103743
2002,193,"WESTMORELAND",51193,11,5.0148882
2002,193,"WESTMORELAND",51193,12,1.2868893
2002,143,"PITTSYLVANIA",51143,1,0
2002,143,"PITTSYLVANIA",51143,2,0.2033184
2002,143,"PITTSYLVANIA",51143,3,0.3049776
2002,143,"PITTSYLVANIA",51143,4,2.6431392
2002,143,"PITTSYLVANIA",51143,5,11.2841712
2002,143,"PITTSYLVANIA",51143,6,133.681848
2002,143,"PITTSYLVANIA",51143,7,561.0571248
2002,143,"PITTSYLVANIA",51143,8,267.0587184
2002,143,"PITTSYLVANIA",51143,9,37.105608
2002,143,"PITTSYLVANIA",51143,10,3.049776
2002,143,"PITTSYLVANIA",51143,11,0.1016592
2002,143,"PITTSYLVANIA",51143,12,0
2002,117,"MECKLENBURG",51117,1,0
2002,117,"MECKLENBURG",51117,2,0
2002,117,"MECKLENBURG",51117,3,0
2002,117,"MECKLENBURG",51117,4,0
2002,117,"MECKLENBURG",51117,5,509.575128
2002,117,"MECKLENBURG",51117,6,11.169597
2002,117,"MECKLENBURG",51117,7,429.878544
2002,117,"MECKLENBURG",51117,8,51.219143
2002,117,"MECKLENBURG",51117,9,3.823826
2002,117,"MECKLENBURG",51117,10,0.603762
2002,117,"MECKLENBURG",51117,11,0
2002,117,"MECKLENBURG",51117,12,0
2002,121,"MONTGOMERY",51121,1,0
2002,121,"MONTGOMERY",51121,2,0
2002,121,"MONTGOMERY",51121,3,0.571744
2002,121,"MONTGOMERY",51121,4,2.850312
2002,121,"MONTGOMERY",51121,5,8.15576
2002,121,"MONTGOMERY",51121,6,12.721304
2002,121,"MONTGOMERY",51121,7,19.405664
2002,121,"MONTGOMERY",51121,8,16.967344
2002,121,"MONTGOMERY",51121,9,15.142808
2002,121,"MONTGOMERY",51121,10,6.289184
2002,121,"MONTGOMERY",51121,11,1.622744
2002,121,"MONTGOMERY",51121,12,0.344728
2002,93,"ISLE OF WIGHT",51093,1,0
2002,93,"ISLE OF WIGHT",51093,2,0
2002,93,"ISLE OF WIGHT",51093,3,0.01038
2002,93,"ISLE OF WIGHT",51093,4,0.01038
2002,93,"ISLE OF WIGHT",51093,5,2.65728
2002,93,"ISLE OF WIGHT",51093,6,23.74944
2002,93,"ISLE OF WIGHT",51093,7,39.29868
2002,93,"ISLE OF WIGHT",51093,8,29.7387
2002,93,"ISLE OF WIGHT",51093,9,8.33514
2002,93,"ISLE OF WIGHT",51093,10,0
2002,93,"ISLE OF WIGHT",51093,11,0.01038
2002,93,"ISLE OF WIGHT",51093,12,0
2002,167,"RUSSELL",51167,1,0
2002,167,"RUSSELL",51167,2,0
2002,167,"RUSSELL",51167,3,7.557351
2002,167,"RUSSELL",51167,4,0
2002,167,"RUSSELL",51167,5,0
2002,167,"RUSSELL",51167,6,0
2002,167,"RUSSELL",51167,7,0
2002,167,"RUSSELL",51167,8,12.752649
2002,167,"RUSSELL",51167,9,0
2002,167,"RUSSELL",51167,10,0
2002,167,"RUSSELL",51167,11,0
2002,167,"RUSSELL",51167,12,0
2002,59,"FAIRFAX",51059,1,0
2002,59,"FAIRFAX",51059,2,0
2002,59,"FAIRFAX",51059,3,0
2002,59,"FAIRFAX",51059,4,0
2002,59,"FAIRFAX",51059,5,0
2002,59,"FAIRFAX",51059,6,0
2002,59,"FAIRFAX",51059,7,0
2002,59,"FAIRFAX",51059,8,0
2002,59,"FAIRFAX",51059,9,0
2002,59,"FAIRFAX",51059,10,0
2002,59,"FAIRFAX",51059,11,0
2002,59,"FAIRFAX",51059,12,0
2002,31,"CAMPBELL",51031,1,0
2002,31,"CAMPBELL",51031,2,0
2002,31,"CAMPBELL",51031,3,0.67782
2002,31,"CAMPBELL",51031,4,5.63112
2002,31,"CAMPBELL",51031,5,8.99415
2002,31,"CAMPBELL",51031,6,17.297445
2002,31,"CAMPBELL",51031,7,28.91163
2002,31,"CAMPBELL",51031,8,29.002875
2002,31,"CAMPBELL",51031,9,24.492765
2002,31,"CAMPBELL",51031,10,13.699785
2002,31,"CAMPBELL",51031,11,1.61634
2002,31,"CAMPBELL",51031,12,0
2002,43,"CLARKE",51043,1,0
2002,43,"CLARKE",51043,2,0
2002,43,"CLARKE",51043,3,0.034176
2002,43,"CLARKE",51043,4,0.30972
2002,43,"CLARKE",51043,5,1.710936
2002,43,"CLARKE",51043,6,3.82344
2002,43,"CLARKE",51043,7,5.107176
2002,43,"CLARKE",51043,8,4.882896
2002,43,"CLARKE",51043,9,3.560712
2002,43,"CLARKE",51043,10,1.653264
2002,43,"CLARKE",51043,11,0.249912
2002,43,"CLARKE",51043,12,0.027768
2002,83,"HALIFAX",51083,1,0
2002,83,"HALIFAX",51083,2,0.222987
2002,83,"HALIFAX",51083,3,0.7581558
2002,83,"HALIFAX",51083,4,8.6072982
2002,83,"HALIFAX",51083,5,14.5387524
2002,83,"HALIFAX",51083,6,81.3456576
2002,83,"HALIFAX",51083,7,165.456354
2002,83,"HALIFAX",51083,8,138.1627452
2002,83,"HALIFAX",51083,9,26.4016608
2002,83,"HALIFAX",51083,10,1.1595324
2002,83,"HALIFAX",51083,11,9.365454
2002,83,"HALIFAX",51083,12,0
2002,800,"SUFFOLK CITY",51800,1,0
2002,800,"SUFFOLK CITY",51800,2,0
2002,800,"SUFFOLK CITY",51800,3,0
2002,800,"SUFFOLK CITY",51800,4,0
2002,800,"SUFFOLK CITY",51800,5,0
2002,800,"SUFFOLK CITY",51800,6,0
2002,800,"SUFFOLK CITY",51800,7,0
2002,800,"SUFFOLK CITY",51800,8,0
2002,800,"SUFFOLK CITY",51800,9,0
2002,800,"SUFFOLK CITY",51800,10,0
2002,800,"SUFFOLK CITY",51800,11,0
2002,800,"SUFFOLK CITY",51800,12,0
2002,113,"MADISON",51113,1,0.24811
2002,113,"MADISON",51113,2,0.231377
2002,113,"MADISON",51113,3,0.372165
2002,113,"MADISON",51113,4,0.49622
2002,113,"MADISON",51113,5,0.752408
2002,113,"MADISON",51113,6,0.991863
2002,113,"MADISON",51113,7,0.644509
2002,113,"MADISON",51113,8,0.644509
2002,113,"MADISON",51113,9,0.49622
2002,113,"MADISON",51113,10,0.388321
2002,113,"MADISON",51113,11,0.24811
2002,113,"MADISON",51113,12,0.256188
2002,163,"ROCKBRIDGE",51163,1,0
2002,163,"ROCKBRIDGE",51163,2,0
2002,163,"ROCKBRIDGE",51163,3,0
2002,163,"ROCKBRIDGE",51163,4,0
2002,163,"ROCKBRIDGE",51163,5,0
2002,163,"ROCKBRIDGE",51163,6,0
2002,163,"ROCKBRIDGE",51163,7,10.068
2002,163,"ROCKBRIDGE",51163,8,15.102
2002,163,"ROCKBRIDGE",51163,9,0
2002,163,"ROCKBRIDGE",51163,10,0
2002,163,"ROCKBRIDGE",51163,11,0
2002,163,"ROCKBRIDGE",51163,12,0
2002,810,"VIRGINIA BEACH CITY",51810,1,0.671113
2002,810,"VIRGINIA BEACH CITY",51810,2,0.683427
2002,810,"VIRGINIA BEACH CITY",51810,3,1.440738
2002,810,"VIRGINIA BEACH CITY",51810,4,1.822472
2002,810,"VIRGINIA BEACH CITY",51810,5,2.296561
2002,810,"VIRGINIA BEACH CITY",51810,6,2.95536
2002,810,"VIRGINIA BEACH CITY",51810,7,3.269367
2002,810,"VIRGINIA BEACH CITY",51810,8,3.675729
2002,810,"VIRGINIA BEACH CITY",51810,9,41.159545
2002,810,"VIRGINIA BEACH CITY",51810,10,1.853257
2002,810,"VIRGINIA BEACH CITY",51810,11,1.034376
2002,810,"VIRGINIA BEACH CITY",51810,12,0.695741
2002,15,"AUGUSTA",51015,1,0.5039888
2002,15,"AUGUSTA",51015,2,0.629986
2002,15,"AUGUSTA",51015,3,1.0079776
2002,15,"AUGUSTA",51015,4,5.1658852
2002,15,"AUGUSTA",51015,5,28.4753672
2002,15,"AUGUSTA",51015,6,121.902291
2002,15,"AUGUSTA",51015,7,203.5484766
2002,15,"AUGUSTA",51015,8,188.4288126
2002,15,"AUGUSTA",51015,9,69.4874558
2002,15,"AUGUSTA",51015,10,8.819804
2002,15,"AUGUSTA",51015,11,1.3859692
2002,15,"AUGUSTA",51015,12,0.5669874
2002,181,"SURRY",51181,1,0
2002,181,"SURRY",51181,2,0
2002,181,"SURRY",51181,3,0
2002,181,"SURRY",51181,4,1.3398567
2002,181,"SURRY",51181,5,7.3823477
2002,181,"SURRY",51181,6,79.1303604
2002,181,"SURRY",51181,7,105.7173208
2002,181,"SURRY",51181,8,53.9095284
2002,181,"SURRY",51181,9,13.5299255
2002,181,"SURRY",51181,10,1.3661284
2002,181,"SURRY",51181,11,0.3152604
2002,181,"SURRY",51181,12,0
2002,159,"RICHMOND",51159,1,0.265256
2002,159,"RICHMOND",51159,2,0.82192
2002,159,"RICHMOND",51159,3,2.529272
2002,159,"RICHMOND",51159,4,3.269
2002,159,"RICHMOND",51159,5,3.833136
2002,159,"RICHMOND",51159,6,4.356176
2002,159,"RICHMOND",51159,7,4.841856
2002,159,"RICHMOND",51159,8,4.909104
2002,159,"RICHMOND",51159,9,4.602752
2002,159,"RICHMOND",51159,10,3.556672
2002,159,"RICHMOND",51159,11,2.469496
2002,159,"RICHMOND",51159,12,1.909096
2002,153,"PRINCE WILLIAM",51153,1,0.246536
2002,153,"PRINCE WILLIAM",51153,2,0.30817
2002,153,"PRINCE WILLIAM",51153,3,3.0817
2002,153,"PRINCE WILLIAM",51153,4,4.098661
2002,153,"PRINCE WILLIAM",51153,5,5.084805
2002,153,"PRINCE WILLIAM",51153,6,16.178925
2002,153,"PRINCE WILLIAM",51153,7,106.441918
2002,153,"PRINCE WILLIAM",51153,8,101.141394
2002,153,"PRINCE WILLIAM",51153,9,51.310305
2002,153,"PRINCE WILLIAM",51153,10,14.730526
2002,153,"PRINCE WILLIAM",51153,11,4.961537
2002,153,"PRINCE WILLIAM",51153,12,0.585523
2002,7,"AMELIA",51007,1,1.8595089
2002,7,"AMELIA",51007,2,1.7019234
2002,7,"AMELIA",51007,3,1.575855
2002,7,"AMELIA",51007,4,3.887109
2002,7,"AMELIA",51007,5,6.7551651
2002,7,"AMELIA",51007,6,25.9595847
2002,7,"AMELIA",51007,7,32.8093011
2002,7,"AMELIA",51007,8,19.2884652
2002,7,"AMELIA",51007,9,4.8221163
2002,7,"AMELIA",51007,10,1.9750716
2002,7,"AMELIA",51007,11,2.0591172
2002,7,"AMELIA",51007,12,2.3637825
2002,119,"MIDDLESEX",51119,1,0
2002,119,"MIDDLESEX",51119,2,0
2002,119,"MIDDLESEX",51119,3,0
2002,119,"MIDDLESEX",51119,4,0.477744
2002,119,"MIDDLESEX",51119,5,6.042816
2002,119,"MIDDLESEX",51119,6,26.611632
2002,119,"MIDDLESEX",51119,7,48.071376
2002,119,"MIDDLESEX",51119,8,34.036032
2002,119,"MIDDLESEX",51119,9,13.75128
2002,119,"MIDDLESEX",51119,10,0.142032
2002,119,"MIDDLESEX",51119,11,0
2002,119,"MIDDLESEX",51119,12,0
2002,111,"LUNENBURG",51111,1,0
2002,111,"LUNENBURG",51111,2,0
2002,111,"LUNENBURG",51111,3,0
2002,111,"LUNENBURG",51111,4,0
2002,111,"LUNENBURG",51111,5,0.346178
2002,111,"LUNENBURG",51111,6,8.728631
2002,111,"LUNENBURG",51111,7,133.624708
2002,111,"LUNENBURG",51111,8,104.59521
2002,111,"LUNENBURG",51111,9,0
2002,111,"LUNENBURG",51111,10,0
2002,111,"LUNENBURG",51111,11,0
2002,111,"LUNENBURG",51111,12,0
2002,115,"MATHEWS",51115,1,0.224707
2002,115,"MATHEWS",51115,2,0.582599
2002,115,"MATHEWS",51115,3,0.595576
2002,115,"MATHEWS",51115,4,0.661827
2002,115,"MATHEWS",51115,5,0.794329
2002,115,"MATHEWS",51115,6,0.794329
2002,115,"MATHEWS",51115,7,0.728078
2002,115,"MATHEWS",51115,8,0.794329
2002,115,"MATHEWS",51115,9,0.661827
2002,115,"MATHEWS",51115,10,0.529325
2002,115,"MATHEWS",51115,11,0.265004
2002,115,"MATHEWS",51115,12,0.198753
2002,33,"CAROLINE",51033,1,0
2002,33,"CAROLINE",51033,2,0
2002,33,"CAROLINE",51033,3,0
2002,33,"CAROLINE",51033,4,0
2002,33,"CAROLINE",51033,5,0
2002,33,"CAROLINE",51033,6,0
2002,33,"CAROLINE",51033,7,0
2002,33,"CAROLINE",51033,8,0
2002,33,"CAROLINE",51033,9,0
2002,33,"CAROLINE",51033,10,0
2002,33,"CAROLINE",51033,11,0
2002,33,"CAROLINE",51033,12,0
2002,53,"DINWIDDIE",51053,1,0
2002,53,"DINWIDDIE",51053,2,0
2002,53,"DINWIDDIE",51053,3,0.0340275
2002,53,"DINWIDDIE",51053,4,0.2381925
2002,53,"DINWIDDIE",51053,5,0.9187425
2002,53,"DINWIDDIE",51053,6,46.1072625
2002,53,"DINWIDDIE",51053,7,155.233455
2002,53,"DINWIDDIE",51053,8,92.3846625
2002,53,"DINWIDDIE",51053,9,44.7461625
2002,53,"DINWIDDIE",51053,10,0.6465225
2002,53,"DINWIDDIE",51053,11,0
2002,53,"DINWIDDIE",51053,12,0
2002,141,"PATRICK",51141,1,0
2002,141,"PATRICK",51141,2,0
2002,141,"PATRICK",51141,3,0
2002,141,"PATRICK",51141,4,0
2002,141,"PATRICK",51141,5,0
2002,141,"PATRICK",51141,6,31.305
2002,141,"PATRICK",51141,7,23.47875
2002,141,"PATRICK",51141,8,7.82625
2002,141,"PATRICK",51141,9,0
2002,141,"PATRICK",51141,10,0
2002,141,"PATRICK",51141,11,0
2002,141,"PATRICK",51141,12,0
2002,177,"SPOTSYLVANIA",51177,1,0
2002,177,"SPOTSYLVANIA",51177,2,0
2002,177,"SPOTSYLVANIA",51177,3,0
2002,177,"SPOTSYLVANIA",51177,4,0
2002,177,"SPOTSYLVANIA",51177,5,0
2002,177,"SPOTSYLVANIA",51177,6,0
2002,177,"SPOTSYLVANIA",51177,7,0
2002,177,"SPOTSYLVANIA",51177,8,0
2002,177,"SPOTSYLVANIA",51177,9,0
2002,177,"SPOTSYLVANIA",51177,10,0
2002,177,"SPOTSYLVANIA",51177,11,0
2002,177,"SPOTSYLVANIA",51177,12,0
2002,35,"CARROLL",51035,1,0
2002,35,"CARROLL",51035,2,0
2002,35,"CARROLL",51035,3,0
2002,35,"CARROLL",51035,4,0
2002,35,"CARROLL",51035,5,10.425536
2002,35,"CARROLL",51035,6,18.746688
2002,35,"CARROLL",51035,7,32.481408
2002,35,"CARROLL",51035,8,33.862912
2002,35,"CARROLL",51035,9,44.465152
2002,35,"CARROLL",51035,10,20.658304
2002,35,"CARROLL",51035,11,0
2002,35,"CARROLL",51035,12,0
2002,57,"ESSEX",51057,1,0
2002,57,"ESSEX",51057,2,0
2002,57,"ESSEX",51057,3,0
2002,57,"ESSEX",51057,4,0
2002,57,"ESSEX",51057,5,0
2002,57,"ESSEX",51057,6,0
2002,57,"ESSEX",51057,7,0
2002,57,"ESSEX",51057,8,0
2002,57,"ESSEX",51057,9,0
2002,57,"ESSEX",51057,10,0
2002,57,"ESSEX",51057,11,0
2002,57,"ESSEX",51057,12,0
2002,41,"CHESTERFIELD",51041,1,0
2002,41,"CHESTERFIELD",51041,2,0
2002,41,"CHESTERFIELD",51041,3,0
2002,41,"CHESTERFIELD",51041,4,0
2002,41,"CHESTERFIELD",51041,5,0
2002,41,"CHESTERFIELD",51041,6,0
2002,41,"CHESTERFIELD",51041,7,0
2002,41,"CHESTERFIELD",51041,8,0
2002,41,"CHESTERFIELD",51041,9,0
2002,41,"CHESTERFIELD",51041,10,0
2002,41,"CHESTERFIELD",51041,11,0
2002,41,"CHESTERFIELD",51041,12,0
2002,125,"NELSON",51125,1,0.333312
2002,125,"NELSON",51125,2,0.57288
2002,125,"NELSON",51125,3,2.05716
2002,125,"NELSON",51125,4,4.030992
2002,125,"NELSON",51125,5,5.515272
2002,125,"NELSON",51125,6,7.259952
2002,125,"NELSON",51125,7,9.150456
2002,125,"NELSON",51125,8,8.999424
2002,125,"NELSON",51125,9,6.879768
2002,125,"NELSON",51125,10,4.202856
2002,125,"NELSON",51125,11,2.281104
2002,125,"NELSON",51125,12,0.80724
2002,147,"PRINCE EDWARD",51147,1,0
2002,147,"PRINCE EDWARD",51147,2,0
2002,147,"PRINCE EDWARD",51147,3,0
2002,147,"PRINCE EDWARD",51147,4,0
2002,147,"PRINCE EDWARD",51147,5,0
2002,147,"PRINCE EDWARD",51147,6,0
2002,147,"PRINCE EDWARD",51147,7,0
2002,147,"PRINCE EDWARD",51147,8,0
2002,147,"PRINCE EDWARD",51147,9,0
2002,147,"PRINCE EDWARD",51147,10,0
2002,147,"PRINCE EDWARD",51147,11,0
2002,147,"PRINCE EDWARD",51147,12,0
2002,97,"KING AND QUEEN",51097,1,0
2002,97,"KING AND QUEEN",51097,2,0
2002,97,"KING AND QUEEN",51097,3,0
2002,97,"KING AND QUEEN",51097,4,0
2002,97,"KING AND QUEEN",51097,5,0
2002,97,"KING AND QUEEN",51097,6,0
2002,97,"KING AND QUEEN",51097,7,0
2002,97,"KING AND QUEEN",51097,8,0
2002,97,"KING AND QUEEN",51097,9,0
2002,97,"KING AND QUEEN",51097,10,0
2002,97,"KING AND QUEEN",51097,11,0
2002,97,"KING AND QUEEN",51097,12,0
2002,107,"LOUDOUN",51107,1,0.385924
2002,107,"LOUDOUN",51107,2,1.212904
2002,107,"LOUDOUN",51107,3,10.364816
2002,107,"LOUDOUN",51107,4,49.784196
2002,107,"LOUDOUN",51107,5,75.365444
2002,107,"LOUDOUN",51107,6,90.69214
2002,107,"LOUDOUN",51107,7,92.787156
2002,107,"LOUDOUN",51107,8,113.130864
2002,107,"LOUDOUN",51107,9,62.133764
2002,107,"LOUDOUN",51107,10,38.5924
2002,107,"LOUDOUN",51107,11,11.632852
2002,107,"LOUDOUN",51107,12,5.23754
2002,1,"ACCOMACK",51001,1,0
2002,1,"ACCOMACK",51001,2,0
2002,1,"ACCOMACK",51001,3,0
2002,1,"ACCOMACK",51001,4,0
2002,1,"ACCOMACK",51001,5,0
2002,1,"ACCOMACK",51001,6,0
2002,1,"ACCOMACK",51001,7,0
2002,1,"ACCOMACK",51001,8,0
2002,1,"ACCOMACK",51001,9,0
2002,1,"ACCOMACK",51001,10,0
2002,1,"ACCOMACK",51001,11,0
2002,1,"ACCOMACK",51001,12,0
2002,127,"NEW KENT",51127,1,0.059588
2002,127,"NEW KENT",51127,2,0.059588
2002,127,"NEW KENT",51127,3,0.059588
2002,127,"NEW KENT",51127,4,1.579082
2002,127,"NEW KENT",51127,5,14.971485
2002,127,"NEW KENT",51127,6,30.628232
2002,127,"NEW KENT",51127,7,46.716992
2002,127,"NEW KENT",51127,8,38.091629
2002,127,"NEW KENT",51127,9,13.466888
2002,127,"NEW KENT",51127,10,2.815533
2002,127,"NEW KENT",51127,11,0.387322
2002,127,"NEW KENT",51127,12,0.119176
2002,69,"FREDERICK",51069,1,0.01319
2002,69,"FREDERICK",51069,2,0.018466
2002,69,"FREDERICK",51069,3,0.084416
2002,69,"FREDERICK",51069,4,5.191584
2002,69,"FREDERICK",51069,5,4.294664
2002,69,"FREDERICK",51069,6,4.447668
2002,69,"FREDERICK",51069,7,4.73521
2002,69,"FREDERICK",51069,8,5.070236
2002,69,"FREDERICK",51069,9,2.221196
2002,69,"FREDERICK",51069,10,0.155642
2002,69,"FREDERICK",51069,11,0.084416
2002,69,"FREDERICK",51069,12,0.060674
2002,3,"ALBEMARLE",51003,1,0
2002,3,"ALBEMARLE",51003,2,0
2002,3,"ALBEMARLE",51003,3,0
2002,3,"ALBEMARLE",51003,4,0
2002,3,"ALBEMARLE",51003,5,0
2002,3,"ALBEMARLE",51003,6,99.810018
2002,3,"ALBEMARLE",51003,7,99.810018
2002,3,"ALBEMARLE",51003,8,99.810018
2002,3,"ALBEMARLE",51003,9,0
2002,3,"ALBEMARLE",51003,10,0
2002,3,"ALBEMARLE",51003,11,0
2002,3,"ALBEMARLE",51003,12,0
2002,49,"CUMBERLAND",51049,1,6.561282
2002,49,"CUMBERLAND",51049,2,1.311232
2002,49,"CUMBERLAND",51049,3,6.776406
2002,49,"CUMBERLAND",51049,4,2.187094
2002,49,"CUMBERLAND",51049,5,1.751724
2002,49,"CUMBERLAND",51049,6,9.209356
2002,49,"CUMBERLAND",51049,7,0.655616
2002,49,"CUMBERLAND",51049,8,8.773986
2002,49,"CUMBERLAND",51049,9,3.933696
2002,49,"CUMBERLAND",51049,10,5.68542
2002,49,"CUMBERLAND",51049,11,4.374188
2002,49,"CUMBERLAND",51049,12,0
2002,85,"HANOVER",51085,1,2.06033832
2002,85,"HANOVER",51085,2,2.48957547
2002,85,"HANOVER",51085,3,12.79126707
2002,85,"HANOVER",51085,4,38.45964864
2002,85,"HANOVER",51085,5,73.22785779
2002,85,"HANOVER",51085,6,164.8270656
2002,85,"HANOVER",51085,7,239.77187199
2002,85,"HANOVER",51085,8,181.56731445
2002,85,"HANOVER",51085,9,107.22344007
2002,85,"HANOVER",51085,10,25.754229
2002,85,"HANOVER",51085,11,7.21118412
2002,85,"HANOVER",51085,12,3.17635491
2002,81,"GREENSVILLE",51081,1,0
2002,81,"GREENSVILLE",51081,2,0
2002,81,"GREENSVILLE",51081,3,0.2837781
2002,81,"GREENSVILLE",51081,4,1.04157073
2002,81,"GREENSVILLE",51081,5,1.37369621
2002,81,"GREENSVILLE",51081,6,1.54816719
2002,81,"GREENSVILLE",51081,7,2.68433062
2002,81,"GREENSVILLE",51081,8,1.79936336
2002,81,"GREENSVILLE",51081,9,0.84818121
2002,81,"GREENSVILLE",51081,10,0.61695461
2002,81,"GREENSVILLE",51081,11,0.31005385
2002,81,"GREENSVILLE",51081,12,0.00420412
2002,5,"ALLEGHANY",51005,1,0
2002,5,"ALLEGHANY",51005,2,0
2002,5,"ALLEGHANY",51005,3,0
2002,5,"ALLEGHANY",51005,4,0.354879
2002,5,"ALLEGHANY",51005,5,0.354879
2002,5,"ALLEGHANY",51005,6,5.826618
2002,5,"ALLEGHANY",51005,7,5.826618
2002,5,"ALLEGHANY",51005,8,5.826618
2002,5,"ALLEGHANY",51005,9,5.826618
